PK_UKBaseS,Technology,LAC,CellId,Easting,Northing,CitiLogik_Easting,CitiLogik_Northing
130120,4G,12297,396312,524045,178060,524032,178046
130132,4G,12319,1527064,530360,180486,530343,180486
130149,4G,12297,1161742,526117,176932,526228,176999
130245,3G,175,59768,551482,174862,551539,174845
130248,3G,183,59807,536585,167988,536739,168087
130249,3G,183,59466,546850,167722,546913,167752
130250,3G,183,59464,546850,167722,546730,167801
130251,3G,183,59459,546806,168714,546819,168587
130253,3G,183,59796,537296,167627,537357,167540
130254,3G,183,59683,539112,166173,538977,166307
130255,3G,183,59795,537296,167627,537187,167631
130256,3G,183,59799,534265,170115,534271,170170
130258,3G,183,59791,536130,167185,536121,167143
130262,3G,189,59798,533475,163148,533422,163089
130263,3G,175,59760,551940,176125,551854,176082
130268,3G,175,59757,553007,175584,552945,175628
130269,3G,175,59758,553007,175584,552969,175624
130272,3G,183,59764,532970,159300,532919,159341
130275,3G,183,59814,535323,171557,535186,171469
130284,3G,183,59808,536585,167988,536483,167838
130285,3G,183,59545,552455,174109,552488,174062
130287,3G,183,59458,546806,168714,546621,168704
130289,3G,183,59787,533515,169045,533571,168955
130291,3G,189,59799,533475,163148,533555,163092
130293,3G,183,59778,539895,169693,539930,169719
130300,3G,189,59830,532210,165617,532185,165566
130302,3G,183,59485,557466,174384,557556,174388
130303,3G,183,59853,533230,169605,533335,169736
130305,3G,183,59765,532970,159300,533071,159223
130307,3G,175,59787,546190,172620,546134,172527
130310,3G,183,61238,533920,171220,533835,171135
130319,3G,183,59587,544345,166700,544497,166539
130320,3G,175,59767,551482,174862,551425,174771
130328,3G,183,59528,553565,174153,553591,174260
130334,3G,189,59831,532210,165617,532261,165550
130336,3G,183,59482,557466,174384,557372,174354
130337,3G,175,59759,553007,175584,553000,175621
130338,3G,175,59788,546190,172620,546263,172613
130346,3G,183,59584,550450,160450,550545,160723
130347,3G,183,59585,550450,160450,550525,160176
130348,3G,183,59837,539126,170022,539256,170020
130361,3G,175,59786,546190,172620,546137,172735
130363,3G,183,59759,534040,155720,534059,155828
130369,3G,183,59621,554120,173974,554062,173851
130383,3G,175,59776,552050,176980,552086,177015
130402,3G,175,59769,550934,173682,550866,173702
130404,3G,183,59505,546072,166059,546149,165879
130411,3G,183,59588,544345,166700,544545,166691
130414,3G,183,59586,544345,166700,544186,166958
130421,3G,183,59502,556218,175032,556162,174953
130509,3G,943,63037,567250,145800,567169,145736
130510,3G,943,63039,567250,145800,567210,145966
130542,4G,12297,1532962,525070,174635,525097,174651
130573,4G,12297,1532942,525070,174635,525070,174620
130609,3G,302,59598,528704,183199,528625,183149
130631,3G,311,59828,541758,179267,541836,179299
130637,3G,302,59599,528704,183199,528725,183120
130638,3G,302,59600,528704,183199,528670,183298
130639,3G,311,60373,538024,183300,537986,183183
130645,3G,311,60369,541590,183809,541485,183990
130648,3G,302,60027,535168,183105,535106,183022
130672,3G,311,59819,536485,182474,536458,182383
130674,3G,302,60028,535168,183105,535279,183103
130680,3G,311,59818,536485,182474,536430,182516
130713,3G,311,60357,541487,183265,541445,183287
130724,3G,311,60416,544493,178967,544592,178930
130779,4G,8237,131074580,567250,145800,567278,145774
130780,3G,311,60359,541487,183265,541546,183251
130782,3G,311,60411,544493,178967,544507,179064
130798,3G,301,64463,533781,181595,533732,181639
130813,3G,302,60116,529943,182733,530000,182753
130856,3G,311,60354,543523,184243,543433,184328
130857,3G,311,60356,543523,184243,543538,184186
130872,3G,301,64386,533641,179522,533637,179577
130883,3G,302,60114,529943,182733,529947,182798
130922,3G,301,64387,533641,179522,533598,179479
130980,3G,302,60229,533399,182890,533452,182939
131057,3G,302,60227,533399,182890,533279,182886
131196,3G,6,64576,544450,146280,544252,146220
131254,3G,6,63390,544450,146280,544333,146360
131348,3G,6,62107,544450,146280,544566,146291
131387,3G,189,59868,531790,165941,531752,165982
131409,4G,8208,128744222,561387,99057,561338,99017
131420,3G,311,59804,538943,182162,538833,182084
131421,3G,311,59805,538943,182162,539156,182173
131453,3G,189,59877,531790,165941,531804,165941
131490,4G,8208,128596244,565230,105190,565204,105133
131503,4G,12297,1240856,525730,174740,525696,174735
131521,3G,310,63420,537778,173720,537868,173665
131522,3G,310,63418,537778,173720,537705,173657
131540,3G,311,59795,538190,182020,538131,182115
131546,3G,310,63416,537778,173720,537764,173836
131577,3G,311,59796,538190,182020,538142,181925
131578,3G,311,59797,538190,182020,538165,182005
131583,4G,24616,1495582,544450,146280,544443,146304
131586,4G,24616,1495572,544450,146280,544439,146304
131595,4G,24616,1495562,544450,146280,544483,146285
131603,3G,175,59512,548011,184115,547972,184020
131605,3G,175,59684,551833,181731,551778,181634
131606,3G,175,59643,556433,178323,556327,178434
131609,3G,175,59645,556433,178323,556521,178257
131611,3G,175,59642,560120,177730,560255,177900
131619,3G,189,59546,532189,168877,532259,168965
131621,3G,189,59527,527787,171031,527761,171138
131622,3G,175,59659,546585,175932,546580,176044
131630,3G,311,60337,535879,181112,535807,181078
131633,3G,175,59716,550497,179211,550615,179215
131635,3G,311,60336,535879,181112,535858,181177
131637,3G,189,59594,528270,167014,528258,166926
131641,3G,175,59677,548309,175376,548219,175426
131643,3G,301,64402,531618,182004,531681,182000
131656,3G,189,59539,532583,167247,532504,167270
131666,3G,311,60341,535879,181112,535993,181081
131672,3G,175,59511,548011,184115,547962,184210
131673,3G,301,64401,531618,182004,531561,181943
131674,3G,175,59513,548011,184115,548099,184058
131684,3G,189,59559,532009,167864,532044,167970
131685,3G,189,59558,532009,167864,532023,167753
131689,3G,189,59529,527787,171031,527865,171147
131708,3G,189,59544,532189,168877,532127,168941
131709,3G,311,60485,539205,186377,539219,186269
131725,3G,311,59911,539423,179286,539503,179252
131726,3G,301,64627,531506,181031,531560,181075
131729,3G,310,63249,537690,172335,537644,172217
131738,3G,175,59648,558016,177318,558126,177291
131748,3G,189,59600,532311,166831,532345,166681
131751,3G,311,60421,546446,183584,546556,183651
131752,3G,175,59755,546028,179387,545918,179303
131753,3G,311,60419,546446,183584,546398,183707
131758,3G,189,59628,527896,169110,527907,169153
131778,3G,189,59609,530839,169253,530737,169331
131783,3G,175,59653,550933,178088,550821,178058
131793,3G,175,59748,543151,175332,543092,175426
131795,3G,189,59625,532295,168280,532374,168356
131802,3G,175,59750,543151,175332,543259,175339
131806,3G,310,63239,536341,173813,536292,173676
131809,3G,175,59515,549536,183393,549516,183375
131811,3G,189,59614,530839,169253,530997,169350
131821,3G,175,59647,558016,177318,557958,177289
131876,3G,302,60266,530601,182699,530649,182735
131913,3G,302,60265,530601,182699,530601,182656
131922,4G,12319,1556248,533930,179950,533931,179935
131932,3G,302,60264,530601,182699,530566,182765
132012,3G,311,59893,543472,179203,543418,179137
132053,3G,311,59894,543472,179203,543518,179216
132070,3G,301,64519,532953,180850,533013,180826
132076,3G,310,63343,523249,178813,523166,178740
132123,3G,301,64361,529600,180625,529636,180669
132180,3G,301,64516,532953,180850,532953,180906
132190,3G,301,64356,529600,180625,529584,180546
132318,3G,311,60403,540555,178553,540560,178371
132351,3G,311,59384,533467,184838,533470,184947
132353,3G,311,64507,545777,182453,545639,182795
132368,3G,301,64520,534090,180910,534129,180866
132395,3G,311,59388,533467,184838,533578,184794
132402,3G,310,63213,537117,176139,537121,176302
132419,3G,302,59954,526749,182072,526796,182097
132449,3G,311,60399,541542,176036,541402,175912
132452,3G,311,64514,545777,182453,545882,182458
132455,3G,301,64492,533109,181474,533163,181447
132479,3G,311,59358,536119,185042,536182,185028
132487,3G,301,64334,530545,178865,530596,178808
132493,3G,302,59953,526749,182072,526740,182039
132568,3G,311,59348,537210,184510,537113,184472
132578,3G,310,63256,525730,174740,525850,174728
132607,3G,310,63255,525730,174740,525689,174703
132631,3G,310,63254,525730,174740,525701,174803
132648,3G,311,59427,537130,185127,537092,185232
132678,3G,311,59423,537130,185127,537000,185137
132720,3G,301,64586,533270,179470,533272,179410
132766,3G,310,63237,539950,174780,540085,174877
132783,3G,302,60252,531020,181950,530993,181976
132800,3G,311,59903,535689,179127,535748,179216
132814,3G,302,60254,531020,181950,531068,182003
132829,4G,12290,1557522,540311,168997,540315,168985
132832,3G,310,63389,540605,172471,540725,172473
132853,3G,310,63230,536472,172163,536515,172070
132881,3G,310,63388,540605,172471,540599,172381
132903,4G,12297,50210,526969,173767,526949,173748
132909,3G,311,59895,534651,179040,534592,179151
132934,3G,310,63382,534985,172226,535032,172265
132948,3G,311,60389,545314,183919,545373,183932
133003,3G,311,60388,545314,183919,545408,183805
133007,3G,311,60387,545314,183919,545204,183914
133022,3G,302,59955,527288,181506,527246,181502
133156,3G,311,59503,533530,185565,533637,185621
133183,3G,305,64049,526990,184190,526923,184177
133204,3G,311,59502,533530,185565,533563,185466
133205,3G,311,59501,533530,185565,533567,185660
133208,3G,311,59315,536040,187430,535994,187504
133212,3G,311,59317,536040,187430,536166,187398
133267,3G,302,59264,527138,182750,527087,182849
133269,3G,305,64044,526990,184190,526974,184217
133459,3G,305,64034,525628,183416,525637,183455
133474,3G,302,59252,526435,183207,526359,183256
133500,3G,302,59254,526435,183207,526591,183251
133527,3G,305,64027,525628,183416,525570,183430
133546,3G,305,64016,525656,184022,525694,183969
133709,3G,6,62018,527320,136794,527294,136744
133710,3G,301,64639,530090,180737,530066,180791
133735,3G,302,59226,531740,184676,531796,184674
133741,3G,307,61793,527254,185444,527259,185564
133753,3G,302,59225,531740,184676,531728,184603
133754,3G,302,59224,531740,184676,531723,184736
133764,3G,307,61794,527254,185444,527149,185304
133813,4G,12299,1541390,535689,179127,535769,179182
133918,3G,307,61804,529816,184780,529762,184745
133919,3G,307,61746,531751,185811,531733,185922
133922,3G,307,61805,529816,184780,529860,184759
133926,3G,307,61797,530470,185920,530352,185859
133960,3G,307,61747,531751,185811,531689,185779
133996,3G,307,61803,529816,184780,529779,184826
133998,3G,307,61798,530470,185920,530563,185904
134010,3G,307,61792,530881,184623,531034,184647
134037,4G,12297,1532706,523249,178813,523225,178811
134058,3G,307,61758,531236,185721,531085,185835
134071,3G,302,59220,529588,183814,529638,183884
134085,4G,12319,403480,533493,181470,533498,181449
134137,3G,301,64502,533493,181470,533514,181547
134140,3G,311,59542,539835,184728,539868,184768
134249,4G,8249,131046410,573353,165584,573409,165627
134250,4G,8249,131046430,573353,165584,573414,165607
134279,3G,311,59375,535628,185009,535573,185045
134334,3G,311,59376,535628,185009,535522,184880
134426,3G,965,63692,573353,165584,573440,165497
134434,4G,12299,399394,538190,182020,538160,182025
134476,3G,175,59239,565092,176137,565036,176243
134516,3G,175,59238,565092,176137,565217,176126
134540,3G,175,59242,565092,176137,564986,176133
134560,4G,12299,1048078,536729,181827,536738,181825
134580,4G,6157,1561362,534936,185069,534927,185067
134584,3G,305,63972,523763,181922,523715,182019
134587,3G,305,63974,524409,182119,524342,182154
134617,4G,12299,1048098,536729,181827,536730,181842
134758,4G,12299,106766,543472,179203,543492,179217
134909,3G,311,60527,539402,184727,539429,184692
134922,3G,311,59153,540267,184569,540192,184710
134931,3G,311,59234,541454,184401,541525,184308
134994,3G,311,59230,541454,184401,541429,184469
135040,3G,311,59181,540472,185289,540511,185185
135060,3G,301,64973,530550,178870,530601,178815
135109,3G,311,59172,539152,184518,539116,184478
135204,3G,6,62034,528304,143046,528232,143110
135206,3G,6,62035,528304,143046,528317,142851
135208,3G,311,59206,542627,185213,542527,185235
135217,2G,52,1874,540060,169330,540070,169437
135250,3G,305,63897,525531,183130,525492,183165
135368,3G,183,59192,540060,169330,540073,169280
135371,3G,311,59198,543736,186256,543704,186193
135394,3G,311,59144,544378,184450,544351,184523
135415,3G,183,59186,540060,169330,540034,169255
135503,4G,12299,1535502,541620,174075,541642,174081
135510,4G,12299,1568802,537650,179165,537636,179177
135699,3G,6,62322,544374,147208,544286,147309
135787,3G,301,64345,529250,178850,529241,178806
135790,3G,301,64497,532025,179020,531959,178923
135792,3G,302,59597,527620,182290,527662,182283
135831,4G,24616,1317396,544374,147208,544441,147184
135889,4G,24616,1317386,544374,147208,544444,147206
135890,4G,24616,1317406,544374,147208,544291,147189
135961,4G,24615,1383700,525326,150656,525333,150672
135985,3G,301,64429,531296,181934,531393,181904
135993,4G,24615,1383690,525326,150656,525339,150671
136027,3G,310,63265,525835,172741,525971,172756
136056,3G,301,64427,531296,181934,531272,182039
136057,3G,301,64428,531296,181934,531241,181913
136094,3G,301,64526,529115,178988,529070,179029
136124,3G,6,62321,544374,147208,544466,147254
136151,3G,310,63122,533665,172125,533673,172146
136156,3G,307,61489,527636,184510,527680,184527
136198,3G,310,63141,525723,176500,525671,176512
136199,3G,310,63142,525723,176500,525696,176390
136207,3G,310,63143,525723,176500,525776,176597
136209,3G,301,65015,533708,181214,533776,181191
136210,3G,301,64288,533368,180687,533418,180646
136219,3G,302,58855,529115,183283,529159,183335
136231,3G,311,59059,543165,184747,543106,184656
136232,3G,310,63127,536710,174590,536594,174496
136233,3G,310,63126,536710,174590,536769,174656
136234,3G,302,58832,533730,182336,533690,182301
136235,3G,301,65014,533708,181214,533664,181218
136251,3G,311,59061,543165,184747,543274,184747
136253,3G,311,59057,538980,180210,538997,180193
136255,3G,301,64287,533368,180687,533318,180687
136260,3G,310,63138,524472,177972,524417,177961
136280,3G,301,64286,533368,180687,533390,180750
136286,3G,302,58833,533730,182336,533764,182345
136288,3G,310,63135,523863,178366,523815,178393
136345,2G,885,17696,592320,148640,592023,148886
136361,3G,964,62999,592320,148640,592588,148559
136423,3G,964,62998,592320,148640,592111,148827
136472,4G,12297,320280,526762,174220,526771,174223
136549,3G,965,62979,570645,169290,570775,169245
136556,4G,8249,131187732,570645,169290,570702,169330
136578,3G,302,60263,534370,181618,534402,181682
136579,3G,965,62980,570645,169290,570729,169415
136636,3G,311,60547,534649,179515,534548,179479
136642,3G,302,60262,534370,181618,534338,181559
136647,4G,8249,131187742,570645,169290,570666,169367
136661,3G,311,60386,541510,178442,541645,178378
136662,3G,311,60384,541510,178442,541486,178648
136730,3G,311,59105,543010,186012,543030,185898
136732,3G,311,59078,539205,186377,539219,186269
136747,3G,311,60390,536247,178888,536229,178991
136755,3G,311,60394,536247,178888,536337,178856
136762,3G,302,59407,534124,181554,534092,181494
136763,3G,311,59721,537960,179020,537930,178991
136770,3G,311,60348,538660,183440,538657,183468
